Anfangszeit - hh:mm:ss.ms	Anfangszeit - ss.msec	Anfangszeit - msec	Endzeit - hh:mm:ss.ms	Endzeit - ss.msec	Endzeit - msec	Dauer - hh:mm:ss.ms	Dauer - ss.msec	Dauer - msec	Blickzuwendung	Aktion	Interface-Bildnr.	Datei	Verzeichnis (Pfad)
00:40:03.628	2403.628	2403628	00:40:07.389	2407.389	2407389	00:00:03.761	3.761	3761		1	5	Vp411-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp411-1.eaf
00:40:41.989	2441.989	2441989	00:40:44.750	2444.75	2444750	00:00:02.761	2.761	2761		1	5	Vp411-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp411-1.eaf
00:44:13.080	2653.08	2653080	00:44:29.000	2669.0	2669000	00:00:15.920	15.92	15920		1	6	Vp411-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp411-1.eaf
00:15:08.500	908.5	908500	00:18:12.940	1092.94	1092940	00:03:04.440	184.44	184440			1	Vp411-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp411-1.eaf
00:21:56.500	1316.5	1316500	00:25:37.100	1537.1	1537100	00:03:40.600	220.6	220600			2	Vp411-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp411-1.eaf
00:28:13.100	1693.1	1693100	00:31:20.260	1880.26	1880260	00:03:07.160	187.16	187160			3	Vp411-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp411-1.eaf
00:33:19.900	1999.9	1999900	00:36:45.460	2205.46	2205460	00:03:25.560	205.56	205560			4	Vp411-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp411-1.eaf
00:38:46.860	2326.86	2326860	00:41:37.220	2497.22	2497220	00:02:50.360	170.36	170360			5	Vp411-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp411-1.eaf
00:43:54.440	2634.44	2634440	00:45:01.400	2701.4	2701400	00:01:06.960	66.96	66960			6	Vp411-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp411-1.eaf
00:00:05.370	5.37	5370	00:00:08.491	8.491	8491	00:00:03.121	3.121	3121	1		6	Vp411-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp411-2.eaf
00:00:11.292	11.292	11292	00:00:12.452	12.452	12452	00:00:01.160	1.16	1160	1	1	6	Vp411-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp411-2.eaf
00:01:10.740	70.74	70740	00:01:12.220	72.22	72220	00:00:01.480	1.48	1480	1		6	Vp411-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp411-2.eaf
00:01:12.700	72.7	72700	00:01:16.621	76.621	76621	00:00:03.921	3.921	3921	1		6	Vp411-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp411-2.eaf
00:00:05.960	5.96	5960	00:00:12.924	12.924	12924	00:00:06.964	6.964	6964		1	6	Vp411-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp411-2.eaf
00:01:13.720	73.72	73720	00:01:17.361	77.361	77361	00:00:03.641	3.641	3641		1	6	Vp411-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp411-2.eaf
00:08:02.180	482.18	482180	00:08:04.901	484.901	484901	00:00:02.721	2.721	2721		1	7	Vp411-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp411-2.eaf
00:08:20.661	500.661	500661	00:08:22.941	502.941	502941	00:00:02.280	2.28	2280		1	7	Vp411-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp411-2.eaf
00:09:16.781	556.781	556781	00:09:19.862	559.862	559862	00:00:03.081	3.081	3081		1	7	Vp411-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp411-2.eaf
00:13:02.220	782.22	782220	00:13:04.221	784.221	784221	00:00:02.001	2.001	2001		1	8	Vp411-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp411-2.eaf
00:13:43.941	823.941	823941	00:13:45.981	825.981	825981	00:00:02.040	2.04	2040		1	8	Vp411-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp411-2.eaf
00:14:33.381	873.381	873381	00:14:35.902	875.902	875902	00:00:02.521	2.521	2521		1	8	Vp411-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp411-2.eaf
00:00:00.000	0.0	0	00:02:30.660	150.66	150660	00:02:30.660	150.66	150660			6	Vp411-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp411-2.eaf
00:07:18.220	438.22	438220	00:10:11.060	611.06	611060	00:02:52.840	172.84	172840			7	Vp411-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp411-2.eaf
00:12:12.560	732.56	732560	00:15:49.200	949.2	949200	00:03:36.640	216.64	216640			8	Vp411-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp411-2.eaf
00:15:24.902	924.902	924902	00:15:25.462	925.462	925462	00:00:00.560	0.56	560	1		1	Vp412-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp412-1.eaf
00:23:42.520	1422.52	1422520	00:23:42.760	1422.76	1422760	00:00:00.240	0.24	240	1	1	2	Vp412-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp412-1.eaf
00:23:43.481	1423.481	1423481	00:23:43.961	1423.961	1423961	00:00:00.480	0.48	480	1	1	2	Vp412-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp412-1.eaf
00:24:13.951	1453.951	1453951	00:24:14.351	1454.351	1454351	00:00:00.400	0.4	400	1	1	2	Vp412-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp412-1.eaf
00:24:14.992	1454.992	1454992	00:24:15.512	1455.512	1455512	00:00:00.520	0.52	520	1	1	2	Vp412-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp412-1.eaf
00:25:06.243	1506.243	1506243	00:25:06.883	1506.883	1506883	00:00:00.640	0.64	640	1	1	2	Vp412-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp412-1.eaf
00:25:07.403	1507.403	1507403	00:25:07.843	1507.843	1507843	00:00:00.440	0.44	440	1	1	2	Vp412-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp412-1.eaf
00:25:08.924	1508.924	1508924	00:25:09.444	1509.444	1509444	00:00:00.520	0.52	520	1	1	2	Vp412-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp412-1.eaf
00:25:10.404	1510.404	1510404	00:25:10.644	1510.644	1510644	00:00:00.240	0.24	240	1	1	2	Vp412-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp412-1.eaf
00:25:11.725	1511.725	1511725	00:25:12.125	1512.125	1512125	00:00:00.400	0.4	400	1	1	2	Vp412-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp412-1.eaf
00:29:57.400	1797.4	1797400	00:29:57.840	1797.84	1797840	00:00:00.440	0.44	440	1		3	Vp412-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp412-1.eaf
00:29:59.001	1799.001	1799001	00:29:59.641	1799.641	1799641	00:00:00.640	0.64	640	1	1	3	Vp412-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp412-1.eaf
00:30:01.241	1801.241	1801241	00:30:01.441	1801.441	1801441	00:00:00.200	0.2	200	1	1	3	Vp412-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp412-1.eaf
00:30:59.163	1859.163	1859163	00:30:59.643	1859.643	1859643	00:00:00.480	0.48	480	1		3	Vp412-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp412-1.eaf
00:31:04.112	1864.112	1864112	00:31:04.592	1864.592	1864592	00:00:00.480	0.48	480	1	1	3	Vp412-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp412-1.eaf
00:31:06.993	1866.993	1866993	00:31:07.273	1867.273	1867273	00:00:00.280	0.28	280	1	1	3	Vp412-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp412-1.eaf
00:31:07.993	1867.993	1867993	00:31:08.433	1868.433	1868433	00:00:00.440	0.44	440	1	1	3	Vp412-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp412-1.eaf
00:31:37.033	1897.033	1897033	00:31:37.553	1897.553	1897553	00:00:00.520	0.52	520	1		3	Vp412-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp412-1.eaf
00:31:39.234	1899.234	1899234	00:31:39.914	1899.914	1899914	00:00:00.680	0.68	680	1	1	3	Vp412-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp412-1.eaf
00:31:41.034	1901.034	1901034	00:31:41.634	1901.634	1901634	00:00:00.600	0.6	600	1	1	3	Vp412-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp412-1.eaf
00:31:42.915	1902.915	1902915	00:31:43.235	1903.235	1903235	00:00:00.320	0.32	320	1		3	Vp412-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp412-1.eaf
00:35:25.433	2125.433	2125433	00:35:25.713	2125.713	2125713	00:00:00.280	0.28	280	1	1	4	Vp412-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp412-1.eaf
00:15:16.940	916.94	916940	00:15:22.541	922.541	922541	00:00:05.601	5.601	5601		1	1	Vp412-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp412-1.eaf
00:15:43.061	943.061	943061	00:15:50.863	950.863	950863	00:00:07.802	7.802	7802		1	1	Vp412-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp412-1.eaf
00:16:26.863	986.863	986863	00:16:30.664	990.664	990664	00:00:03.801	3.801	3801		1	1	Vp412-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp412-1.eaf
00:23:42.080	1422.08	1422080	00:23:49.802	1429.802	1429802	00:00:07.722	7.722	7722		1	2	Vp412-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp412-1.eaf
00:24:13.534	1453.534	1453534	00:24:19.255	1459.255	1459255	00:00:05.721	5.721	5721		1	2	Vp412-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp412-1.eaf
00:25:05.682	1505.682	1505682	00:25:13.444	1513.444	1513444	00:00:07.762	7.762	7762		1	2	Vp412-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp412-1.eaf
00:29:58.160	1798.16	1798160	00:30:03.361	1803.361	1803361	00:00:05.201	5.201	5201		1	3	Vp412-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp412-1.eaf
00:31:03.361	1863.361	1863361	00:31:09.801	1869.801	1869801	00:00:06.440	6.44	6440		1	3	Vp412-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp412-1.eaf
00:31:37.991	1897.991	1897991	00:31:43.031	1903.031	1903031	00:00:05.040	5.04	5040		1	3	Vp412-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp412-1.eaf
00:34:59.640	2099.64	2099640	00:35:05.561	2105.561	2105561	00:00:05.921	5.921	5921		1	4	Vp412-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp412-1.eaf
00:35:23.041	2123.041	2123041	00:35:28.322	2128.322	2128322	00:00:05.281	5.281	5281		1	4	Vp412-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp412-1.eaf
00:36:05.082	2165.082	2165082	00:36:10.283	2170.283	2170283	00:00:05.201	5.201	5201		1	4	Vp412-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp412-1.eaf
00:14:14.760	854.76	854760	00:16:47.520	1007.52	1007520	00:02:32.760	152.76	152760			1	Vp412-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp412-1.eaf
00:23:10.560	1390.56	1390560	00:25:16.560	1516.56	1516560	00:02:06.000	126.0	126000			2	Vp412-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp412-1.eaf
00:28:59.990	1739.99	1739990	00:31:47.190	1907.19	1907190	00:02:47.200	167.2	167200			3	Vp412-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp412-1.eaf
00:34:09.910	2049.91	2049910	00:36:18.710	2178.71	2178710	00:02:08.800	128.8	128800			4	Vp412-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp412-1.eaf
00:00:23.420	23.42	23420	00:00:24.140	24.14	24140	00:00:00.720	0.72	720	1		5	Vp412-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp412-2.eaf
00:00:24.540	24.54	24540	00:00:25.140	25.14	25140	00:00:00.600	0.6	600	1		5	Vp412-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp412-2.eaf
00:00:25.740	25.74	25740	00:00:26.461	26.461	26461	00:00:00.721	0.721	721	1	1	5	Vp412-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp412-2.eaf
00:00:27.301	27.301	27301	00:00:27.861	27.861	27861	00:00:00.560	0.56	560	1	1	5	Vp412-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp412-2.eaf
00:00:28.421	28.421	28421	00:00:28.822	28.822	28822	00:00:00.401	0.401	401	1	1	5	Vp412-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp412-2.eaf
00:00:30.902	30.902	30902	00:00:31.382	31.382	31382	00:00:00.480	0.48	480	1	1	5	Vp412-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp412-2.eaf
00:00:44.060	44.06	44060	00:00:44.460	44.46	44460	00:00:00.400	0.4	400	1		5	Vp412-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp412-2.eaf
00:00:46.461	46.461	46461	00:00:46.981	46.981	46981	00:00:00.520	0.52	520	1	1	5	Vp412-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp412-2.eaf
00:00:47.461	47.461	47461	00:00:47.781	47.781	47781	00:00:00.320	0.32	320	1	1	5	Vp412-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp412-2.eaf
00:00:48.421	48.421	48421	00:00:49.181	49.181	49181	00:00:00.760	0.76	760	1	1	5	Vp412-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp412-2.eaf
00:00:49.542	49.542	49542	00:00:49.862	49.862	49862	00:00:00.320	0.32	320	1	1	5	Vp412-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp412-2.eaf
00:00:50.502	50.502	50502	00:00:51.102	51.102	51102	00:00:00.600	0.6	600	1	1	5	Vp412-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp412-2.eaf
00:00:51.942	51.942	51942	00:00:52.863	52.863	52863	00:00:00.921	0.921	921	1	1	5	Vp412-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp412-2.eaf
00:00:53.343	53.343	53343	00:00:53.983	53.983	53983	00:00:00.640	0.64	640	1	1	5	Vp412-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp412-2.eaf
00:00:57.704	57.704	57704	00:00:58.024	58.024	58024	00:00:00.320	0.32	320	1	1	5	Vp412-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp412-2.eaf
00:01:03.506	63.506	63506	00:01:04.266	64.266	64266	00:00:00.760	0.76	760	1	1	5	Vp412-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp412-2.eaf
00:01:05.266	65.266	65266	00:01:05.866	65.866	65866	00:00:00.600	0.6	600	1	1	5	Vp412-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp412-2.eaf
00:01:30.420	90.42	90420	00:01:31.300	91.3	91300	00:00:00.880	0.88	880	1		5	Vp412-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp412-2.eaf
00:01:31.980	91.98	91980	00:01:32.460	92.46	92460	00:00:00.480	0.48	480	1	1	5	Vp412-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp412-2.eaf
00:01:34.941	94.941	94941	00:01:35.581	95.581	95581	00:00:00.640	0.64	640	1	1	5	Vp412-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp412-2.eaf
00:01:36.942	96.942	96942	00:01:37.462	97.462	97462	00:00:00.520	0.52	520	1	1	5	Vp412-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp412-2.eaf
00:01:38.102	98.102	98102	00:01:38.742	98.742	98742	00:00:00.640	0.64	640	1	1	5	Vp412-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp412-2.eaf
00:01:40.583	100.583	100583	00:01:41.463	101.463	101463	00:00:00.880	0.88	880	1	1	5	Vp412-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp412-2.eaf
00:04:52.441	292.441	292441	00:04:52.801	292.801	292801	00:00:00.360	0.36	360	1		6	Vp412-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp412-2.eaf
00:05:30.632	330.632	330632	00:05:30.832	330.832	330832	00:00:00.200	0.2	200	1		6	Vp412-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp412-2.eaf
00:06:20.463	380.463	380463	00:06:20.903	380.903	380903	00:00:00.440	0.44	440	1	1	6	Vp412-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp412-2.eaf
00:13:47.142	827.142	827142	00:13:47.542	827.542	827542	00:00:00.400	0.4	400	1		7	Vp412-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp412-2.eaf
00:17:26.860	1046.86	1046860	00:17:27.381	1047.381	1047381	00:00:00.521	0.521	521	1	1	8	Vp412-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp412-2.eaf
00:17:28.021	1048.021	1048021	00:17:28.421	1048.421	1048421	00:00:00.400	0.4	400	1	1	8	Vp412-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp412-2.eaf
00:17:31.062	1051.062	1051062	00:17:31.422	1051.422	1051422	00:00:00.360	0.36	360	1	1	8	Vp412-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp412-2.eaf
00:17:33.102	1053.102	1053102	00:17:33.422	1053.422	1053422	00:00:00.320	0.32	320	1	1	8	Vp412-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp412-2.eaf
00:17:34.703	1054.703	1054703	00:17:35.463	1055.463	1055463	00:00:00.760	0.76	760	1	1	8	Vp412-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp412-2.eaf
00:17:36.623	1056.623	1056623	00:17:36.984	1056.984	1056984	00:00:00.361	0.361	361	1	1	8	Vp412-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp412-2.eaf
00:17:38.304	1058.304	1058304	00:17:38.784	1058.784	1058784	00:00:00.480	0.48	480	1	1	8	Vp412-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp412-2.eaf
00:17:39.824	1059.824	1059824	00:17:40.065	1060.065	1060065	00:00:00.241	0.241	241	1	1	8	Vp412-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp412-2.eaf
00:17:42.385	1062.385	1062385	00:17:42.665	1062.665	1062665	00:00:00.280	0.28	280	1	1	8	Vp412-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp412-2.eaf
00:17:49.267	1069.267	1069267	00:17:49.747	1069.747	1069747	00:00:00.480	0.48	480	1	1	8	Vp412-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp412-2.eaf
00:17:50.307	1070.307	1070307	00:17:54.188	1074.188	1074188	00:00:03.881	3.881	3881	1	1	8	Vp412-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp412-2.eaf
00:17:55.309	1075.309	1075309	00:17:56.109	1076.109	1076109	00:00:00.800	0.8	800	1	1	8	Vp412-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp412-2.eaf
00:18:00.590	1080.59	1080590	00:18:01.671	1081.671	1081671	00:00:01.081	1.081	1081	1	1	8	Vp412-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp412-2.eaf
00:18:12.880	1092.88	1092880	00:18:13.640	1093.64	1093640	00:00:00.760	0.76	760	1	1	8	Vp412-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp412-2.eaf
00:18:14.881	1094.881	1094881	00:18:15.241	1095.241	1095241	00:00:00.360	0.36	360	1	1	8	Vp412-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp412-2.eaf
00:18:15.841	1095.841	1095841	00:18:16.201	1096.201	1096201	00:00:00.360	0.36	360	1	1	8	Vp412-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp412-2.eaf
00:18:17.402	1097.402	1097402	00:18:17.882	1097.882	1097882	00:00:00.480	0.48	480	1	1	8	Vp412-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp412-2.eaf
