Anfangszeit - hh:mm:ss.ms	Anfangszeit - ss.msec	Anfangszeit - msec	Endzeit - hh:mm:ss.ms	Endzeit - ss.msec	Endzeit - msec	Dauer - hh:mm:ss.ms	Dauer - ss.msec	Dauer - msec	Aktion	Interface-Bildnr.	Datei	Verzeichnis (Pfad)
00:17:41.980	1061.98	1061980	00:17:44.300	1064.3	1064300	00:00:02.320	2.32	2320	1	8	Vp414-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp414-2.eaf
00:02:18.100	138.1	138100	00:04:27.300	267.3	267300	00:02:09.200	129.2	129200		6	Vp414-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp414-2.eaf
00:09:59.980	599.98	599980	00:12:06.620	726.62	726620	00:02:06.640	126.64	126640		7	Vp414-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp414-2.eaf
00:15:30.620	930.62	930620	00:17:52.420	1072.42	1072420	00:02:21.800	141.8	141800		8	Vp414-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp414-2.eaf
00:15:33.520	933.52	933520	00:15:35.600	935.6	935600	00:00:02.080	2.08	2080	1	1	Vp415-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp415-1.eaf
00:15:58.960	958.96	958960	00:16:05.760	965.76	965760	00:00:06.800	6.8	6800	1	1	Vp415-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp415-1.eaf
00:16:51.640	1011.64	1011640	00:16:53.640	1013.64	1013640	00:00:02.000	2.0	2000	1	1	Vp415-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp415-1.eaf
00:22:39.840	1359.84	1359840	00:22:46.441	1366.441	1366441	00:00:06.601	6.601	6601	1	2	Vp415-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp415-1.eaf
00:23:29.321	1409.321	1409321	00:23:33.882	1413.882	1413882	00:00:04.561	4.561	4561	1	2	Vp415-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp415-1.eaf
00:24:22.802	1462.802	1462802	00:24:28.123	1468.123	1468123	00:00:05.321	5.321	5321	1	2	Vp415-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp415-1.eaf
00:29:42.440	1782.44	1782440	00:29:52.000	1792.0	1792000	00:00:09.560	9.56	9560	1	3	Vp415-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp415-1.eaf
00:30:03.401	1803.401	1803401	00:30:03.441	1803.441	1803441	00:00:00.040	0.04	40	1	3	Vp415-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp415-1.eaf
00:30:03.441	1803.441	1803441	00:30:25.361	1825.361	1825361	00:00:21.920	21.92	21920	1	3	Vp415-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp415-1.eaf
00:30:46.820	1846.82	1846820	00:30:52.820	1852.82	1852820	00:00:06.000	6.0	6000	1	3	Vp415-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp415-1.eaf
00:35:37.120	2137.12	2137120	00:35:39.361	2139.361	2139361	00:00:02.241	2.241	2241	1	4	Vp415-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp415-1.eaf
00:36:29.881	2189.881	2189881	00:36:33.761	2193.761	2193761	00:00:03.880	3.88	3880	1	4	Vp415-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp415-1.eaf
00:37:31.081	2251.081	2251081	00:37:33.321	2253.321	2253321	00:00:02.240	2.24	2240	1	4	Vp415-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp415-1.eaf
00:41:50.900	2510.9	2510900	00:41:56.661	2516.661	2516661	00:00:05.761	5.761	5761	1	5	Vp415-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp415-1.eaf
00:42:07.141	2527.141	2527141	00:42:11.342	2531.342	2531342	00:00:04.201	4.201	4201	1	5	Vp415-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp415-1.eaf
00:42:39.023	2559.023	2559023	00:42:42.464	2562.464	2562464	00:00:03.441	3.441	3441	1	5	Vp415-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp415-1.eaf
00:14:58.160	898.16	898160	00:17:01.120	1021.12	1021120	00:02:02.960	122.96	122960		1	Vp415-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp415-1.eaf
00:21:55.680	1315.68	1315680	00:24:34.760	1474.76	1474760	00:02:39.080	159.08	159080		2	Vp415-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp415-1.eaf
00:29:14.320	1754.32	1754320	00:31:10.160	1870.16	1870160	00:01:55.840	115.84	115840		3	Vp415-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp415-1.eaf
00:34:51.780	2091.78	2091780	00:37:41.620	2261.62	2261620	00:02:49.840	169.84	169840		4	Vp415-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp415-1.eaf
00:41:14.720	2474.72	2474720	00:42:50.920	2570.92	2570920	00:01:36.200	96.2	96200		5	Vp415-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp415-1.eaf
00:02:10.640	130.64	130640	00:02:16.041	136.041	136041	00:00:05.401	5.401	5401	1	6	Vp415-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp415-2.eaf
00:02:59.721	179.721	179721	00:03:04.962	184.962	184962	00:00:05.241	5.241	5241	1	6	Vp415-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp415-2.eaf
00:03:39.842	219.842	219842	00:03:44.683	224.683	224683	00:00:04.841	4.841	4841	1	6	Vp415-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp415-2.eaf
00:10:45.620	645.62	645620	00:10:49.741	649.741	649741	00:00:04.121	4.121	4121	1	7	Vp415-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp415-2.eaf
00:11:08.381	668.381	668381	00:11:11.262	671.262	671262	00:00:02.881	2.881	2881	1	7	Vp415-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp415-2.eaf
00:12:13.342	733.342	733342	00:12:15.503	735.503	735503	00:00:02.161	2.161	2161	1	7	Vp415-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp415-2.eaf
00:16:03.640	963.64	963640	00:16:17.760	977.76	977760	00:00:14.120	14.12	14120	1	8	Vp415-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp415-2.eaf
00:17:10.042	1030.042	1030042	00:17:16.084	1036.084	1036084	00:00:06.042	6.042	6042	1	8	Vp415-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp415-2.eaf
00:17:50.524	1070.524	1070524	00:17:53.364	1073.364	1073364	00:00:02.840	2.84	2840	1	8	Vp415-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp415-2.eaf
00:01:23.960	83.96	83960	00:03:57.160	237.16	237160	00:02:33.200	153.2	153200		6	Vp415-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp415-2.eaf
00:10:12.520	612.52	612520	00:12:34.480	754.48	754480	00:02:21.960	141.96	141960		7	Vp415-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp415-2.eaf
00:15:36.520	936.52	936520	00:18:01.400	1081.4	1081400	00:02:24.880	144.88	144880		8	Vp415-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp415-2.eaf
00:14:45.340	885.34	885340	00:14:48.380	888.38	888380	00:00:03.040	3.04	3040	1	1	Vp416-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp416-1.eaf
00:15:13.500	913.5	913500	00:15:15.620	915.62	915620	00:00:02.120	2.12	2120	1	1	Vp416-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp416-1.eaf
00:15:55.980	955.98	955980	00:15:58.701	958.701	958701	00:00:02.721	2.721	2721	1	1	Vp416-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp416-1.eaf
00:20:13.680	1213.68	1213680	00:20:16.441	1216.441	1216441	00:00:02.761	2.761	2761	1	2	Vp416-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp416-1.eaf
00:20:48.961	1248.961	1248961	00:20:50.801	1250.801	1250801	00:00:01.840	1.84	1840	1	2	Vp416-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp416-1.eaf
00:21:34.481	1294.481	1294481	00:21:37.321	1297.321	1297321	00:00:02.840	2.84	2840	1	2	Vp416-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp416-1.eaf
00:25:34.960	1534.96	1534960	00:25:36.800	1536.8	1536800	00:00:01.840	1.84	1840	1	3	Vp416-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp416-1.eaf
00:26:26.200	1586.2	1586200	00:26:29.040	1589.04	1589040	00:00:02.840	2.84	2840	1	3	Vp416-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp416-1.eaf
00:26:55.940	1615.94	1615940	00:26:58.260	1618.26	1618260	00:00:02.320	2.32	2320	1	3	Vp416-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp416-1.eaf
00:30:49.000	1849.0	1849000	00:30:51.321	1851.321	1851321	00:00:02.321	2.321	2321	1	4	Vp416-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp416-1.eaf
00:31:28.281	1888.281	1888281	00:31:30.122	1890.122	1890122	00:00:01.841	1.841	1841	1	4	Vp416-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp416-1.eaf
00:32:12.002	1932.002	1932002	00:32:14.283	1934.283	1934283	00:00:02.281	2.281	2281	1	4	Vp416-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp416-1.eaf
00:14:40.200	880.2	880200	00:16:32.200	992.2	992200	00:01:52.000	112.0	112000		1	Vp416-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp416-1.eaf
00:19:44.200	1184.2	1184200	00:21:49.200	1309.2	1309200	00:02:05.000	125.0	125000		2	Vp416-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp416-1.eaf
00:25:13.200	1513.2	1513200	00:27:06.200	1626.2	1626200	00:01:53.000	113.0	113000		3	Vp416-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp416-1.eaf
00:30:04.200	1804.2	1804200	00:32:26.200	1946.2	1946200	00:02:22.000	142.0	142000		4	Vp416-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp416-1.eaf
00:00:37.241	37.241	37241	00:00:50.764	50.764	50764	00:00:13.523	13.523	13523	1	5	Vp416-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp416-2.eaf
00:01:03.364	63.364	63364	00:01:16.247	76.247	76247	00:00:12.883	12.883	12883	1	5	Vp416-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp416-2.eaf
00:01:58.207	118.207	118207	00:02:04.809	124.809	124809	00:00:06.602	6.602	6602	1	5	Vp416-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp416-2.eaf
00:05:35.260	335.26	335260	00:05:49.904	349.904	349904	00:00:14.644	14.644	14644	1	6	Vp416-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp416-2.eaf
00:06:09.704	369.704	369704	00:06:18.146	378.146	378146	00:00:08.442	8.442	8442	1	6	Vp416-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp416-2.eaf
00:06:48.786	408.786	408786	00:06:53.227	413.227	413227	00:00:04.441	4.441	4441	1	6	Vp416-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp416-2.eaf
00:12:51.980	771.98	771980	00:12:54.301	774.301	774301	00:00:02.321	2.321	2321	1	7	Vp416-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp416-2.eaf
00:13:17.304	797.304	797304	00:13:19.665	799.665	799665	00:00:02.361	2.361	2361	1	7	Vp416-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp416-2.eaf
00:14:14.063	854.063	854063	00:14:16.463	856.463	856463	00:00:02.400	2.4	2400	1	7	Vp416-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp416-2.eaf
00:17:41.000	1061.0	1061000	00:17:43.320	1063.32	1063320	00:00:02.320	2.32	2320	1	8	Vp416-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp416-2.eaf
00:18:22.601	1102.601	1102601	00:18:24.841	1104.841	1104841	00:00:02.240	2.24	2240	1	8	Vp416-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp416-2.eaf
00:19:07.762	1147.762	1147762	00:19:09.882	1149.882	1149882	00:00:02.120	2.12	2120	1	8	Vp416-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp416-2.eaf
00:00:18.000	18.0	18000	00:02:16.700	136.7	136700	00:01:58.700	118.7	118700		5	Vp416-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp416-2.eaf
00:05:13.700	313.7	313700	00:07:04.700	424.7	424700	00:01:51.000	111.0	111000		6	Vp416-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp416-2.eaf
00:12:34.700	754.7	754700	00:14:25.700	865.7	865700	00:01:51.000	111.0	111000		7	Vp416-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp416-2.eaf
00:17:06.700	1026.7	1026700	00:19:19.700	1159.7	1159700	00:02:13.000	133.0	133000		8	Vp416-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp416-2.eaf
00:13:23.860	803.86	803860	00:13:28.261	808.261	808261	00:00:04.401	4.401	4401	1	1	Vp417-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp417-1.eaf
00:14:01.461	841.461	841461	00:14:05.262	845.262	845262	00:00:03.801	3.801	3801	1	1	Vp417-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp417-1.eaf
00:14:40.422	880.422	880422	00:14:44.503	884.503	884503	00:00:04.081	4.081	4081	1	1	Vp417-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp417-1.eaf
00:18:33.960	1113.96	1113960	00:18:37.761	1117.761	1117761	00:00:03.801	3.801	3801	1	2	Vp417-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp417-1.eaf
00:19:17.523	1157.523	1157523	00:19:20.403	1160.403	1160403	00:00:02.880	2.88	2880	1	2	Vp417-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp417-1.eaf
00:20:08.485	1208.485	1208485	00:20:12.486	1212.486	1212486	00:00:04.001	4.001	4001	1	2	Vp417-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp417-1.eaf
00:23:52.520	1432.52	1432520	00:23:56.281	1436.281	1436281	00:00:03.761	3.761	3761	1	3	Vp417-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp417-1.eaf
00:24:30.483	1470.483	1470483	00:24:32.563	1472.563	1472563	00:00:02.080	2.08	2080	1	3	Vp417-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp417-1.eaf
00:25:09.005	1509.005	1509005	00:25:12.846	1512.846	1512846	00:00:03.841	3.841	3841	1	3	Vp417-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp417-1.eaf
00:28:23.160	1703.16	1703160	00:28:28.641	1708.641	1708641	00:00:05.481	5.481	5481	1	4	Vp417-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp417-1.eaf
00:29:03.643	1743.643	1743643	00:29:08.204	1748.204	1748204	00:00:04.561	4.561	4561	1	4	Vp417-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp417-1.eaf
00:29:45.767	1785.767	1785767	00:29:51.168	1791.168	1791168	00:00:05.401	5.401	5401	1	4	Vp417-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp417-1.eaf
00:12:47.200	767.2	767200	00:14:51.200	891.2	891200	00:02:04.000	124.0	124000		1	Vp417-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp417-1.eaf
00:18:02.200	1082.2	1082200	00:20:20.200	1220.2	1220200	00:02:18.000	138.0	138000		2	Vp417-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp417-1.eaf
00:23:13.200	1393.2	1393200	00:25:20.200	1520.2	1520200	00:02:07.000	127.0	127000		3	Vp417-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp417-1.eaf
00:28:00.200	1680.2	1680200	00:30:01.200	1801.2	1801200	00:02:01.000	121.0	121000		4	Vp417-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp417-1.eaf
00:00:20.240	20.24	20240	00:00:20.283	20.283	20283	00:00:00.043	0.043	43	1	5	Vp417-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp417-2.eaf
